tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819227688460238848,21177,6115,9384024,147172,2017-01-11 17:01:16
819015337530290176,0,33818,9384024,147172,2017-01-11 02:57:27
819015331746349057,0,17425,9384024,147172,2017-01-11 02:57:26
819006400881917954,41865,17425,9384024,147172,2017-01-11 02:21:57
819004803107983360,80489,33818,9384024,147172,2017-01-11 02:15:36
818646164899774465,0,19049,9384024,147172,2017-01-10 02:30:30
818627210458333184,20657,6917,9384024,147172,2017-01-10 01:15:10
818614493328580609,9046,2315,9384024,147172,2017-01-10 00:24:38
818588835076603904,0,5578,9384024,147172,2017-01-09 22:42:41
818536468981415936,9970,2226,9384024,147172,2017-01-09 19:14:36
818307523543449600,0,7319,9384024,147172,2017-01-09 04:04:51
818259473185828864,10125,2035,9384024,147172,2017-01-09 00:53:55
818145370475810820,11299,2322,9384024,147172,2017-01-08 17:20:31
817908911860748288,4484,724,9384024,147172,2017-01-08 01:40:55
817827839487737858,47447,24604,9384024,147172,2017-01-07 20:18:46
817777686764523521,9941,2471,9384024,147172,2017-01-07 16:59:28
817536400337801217,10845,2681,9384024,147172,2017-01-07 01:00:41
817502432452313088,0,3066,9384024,147172,2017-01-06 22:45:43
817423860136083457,31068,13311,9384024,147172,2017-01-06 17:33:29
817415592588222464,5167,871,9384024,147172,2017-01-06 17:00:38
817181837579653120,0,7711,9384024,147172,2017-01-06 01:31:47
817171292965273600,8053,1825,9384024,147172,2017-01-06 00:49:53
817120970343411712,11213,2362,9384024,147172,2017-01-05 21:29:55
817056546584727552,7920,1489,9384024,147172,2017-01-05 17:13:55
816829038950027264,0,4300,9384024,147172,2017-01-05 02:09:53
816816676327063552,9233,1861,9384024,147172,2017-01-05 01:20:46
816697700272001025,8992,2008,9384024,147172,2017-01-04 17:27:59
816450570814898180,27953,7319,9384024,147172,2017-01-04 01:05:59
816336735214911488,7953,1764,9384024,147172,2017-01-03 17:33:39
816091915477250048,8272,1954,9384024,147172,2017-01-03 01:20:49
816062466425819140,0,924,9384024,147172,2017-01-02 23:23:48
816014286006976512,0,4782,9384024,147172,2017-01-02 20:12:21
815990720817401858,4563,924,9384024,147172,2017-01-02 18:38:42
815966073409433600,20611,7711,9384024,147172,2017-01-02 17:00:46
815745968457060357,0,3780,9384024,147172,2017-01-02 02:26:09
815736392542261248,9040,2081,9384024,147172,2017-01-02 01:48:06
815639385530101762,7566,1525,9384024,147172,2017-01-01 19:22:38
815390420867969024,9551,3495,9384024,147172,2017-01-01 02:53:20
814986499976527872,7063,1173,9384024,147172,2016-12-31 00:08:17
814638523311648768,10412,2482,9384024,147172,2016-12-30 01:05:33
814578408554463233,0,5334,9384024,147172,2016-12-29 21:06:41
814530161257443328,8034,1716,9384024,147172,2016-12-29 17:54:58
814153002265309185,26595,7928,9384024,147172,2016-12-28 16:56:16
813944609378369540,0,2906,9384024,147172,2016-12-28 03:08:11
813910438903693312,8595,1711,9384024,147172,2016-12-28 00:52:25
813812741911748608,33664,12737,9384024,147172,2016-12-27 18:24:12
813800681631023104,7669,1612,9384024,147172,2016-12-27 17:36:16
813217897535406080,17214,6725,9384024,147172,2016-12-26 03:00:30
813202720496779264,8542,1668,9384024,147172,2016-12-26 02:00:11
813187593374461952,18280,3968,9384024,147172,2016-12-26 01:00:05
813172488309972993,8553,1778,9384024,147172,2016-12-26 00:00:03
813157409116065792,7161,2027,9384024,147172,2016-12-25 23:00:08
813142292504645637,7846,2200,9384024,147172,2016-12-25 22:00:04
813130366689148928,4138,411,9384024,147172,2016-12-25 21:12:41
813127251579564032,10946,2871,9384024,147172,2016-12-25 21:00:18
813112105746448384,9546,2523,9384024,147172,2016-12-25 20:00:07
813096984823349248,9724,3318,9384024,147172,2016-12-25 19:00:02
813081950185472002,9174,2552,9384024,147172,2016-12-25 18:00:17
813066809284972545,7359,1796,9384024,147172,2016-12-25 17:00:08
813051746834595840,19413,6698,9384024,147172,2016-12-25 16:00:16
812781120811126785,6969,1758,9384024,147172,2016-12-24 22:04:54
812709060537683968,6102,1332,9384024,147172,2016-12-24 17:18:34
812503143955202048,5574,1125,9384024,147172,2016-12-24 03:40:19
812466873996607488,7360,1771,9384024,147172,2016-12-24 01:16:12
812372279581671427,12591,3361,9384024,147172,2016-12-23 19:00:19
811985624773361665,6726,1289,9384024,147172,2016-12-22 17:23:53
811744202451197953,6981,1441,9384024,147172,2016-12-22 01:24:33
811647686436880384,5170,670,9384024,147172,2016-12-21 19:01:02
811627233043480576,11761,2790,9384024,147172,2016-12-21 17:39:46
811386762094317568,19297,5860,9384024,147172,2016-12-21 01:44:13
810984652412424192,4910,1300,9384024,147172,2016-12-19 23:06:23
810896069567610880,8300,1608,9384024,147172,2016-12-19 17:14:23
810657578271330305,10133,2417,9384024,147172,2016-12-19 01:26:42
810284430598270976,32434,10311,9384024,147172,2016-12-18 00:43:57
810254108431155201,13524,3092,9384024,147172,2016-12-17 22:43:27
809920764300447744,14328,3604,9384446,147176,2016-12-17 00:38:52
809808892968534016,0,4496,9384024,147172,2016-12-16 17:14:20
809448704142938112,6432,1341,9384024,147172,2016-12-15 17:23:04
809220051211603969,18335,5139,9384024,147172,2016-12-15 02:14:29
809084759137812480,12189,3220,9384024,147172,2016-12-14 17:16:53
808838249661788160,9357,2804,9384024,147172,2016-12-14 00:57:20
808733504066486276,7299,1997,9384024,147172,2016-12-13 18:01:07
808501579447930884,10458,2418,9384024,147172,2016-12-13 02:39:32
808344865868283904,39235,19049,9384024,147172,2016-12-12 16:16:49
808134635716833280,0,5400,9384024,147172,2016-12-12 02:21:26
808106460588765185,8151,2024,9384024,147172,2016-12-12 00:29:28
808001312164028416,11526,3244,9384024,147172,2016-12-11 17:31:39
807621403335917568,13480,3326,9384024,147172,2016-12-10 16:22:02
807106840509214720,108705,50546,9384024,147172,2016-12-09 06:17:20
807059379405148160,0,6741,9384024,147172,2016-12-09 03:08:45
807010152071229440,12074,3532,9384024,147172,2016-12-08 23:53:08
806629075125202948,68705,31717,9384024,147172,2016-12-07 22:38:52
806620845233815552,0,5028,9384024,147172,2016-12-07 22:06:10
806576416489959424,4519,1768,9384024,147172,2016-12-07 19:09:37
806542213899489280,9468,2180,9384024,147172,2016-12-07 16:53:43
806242860592926720,0,10664,9384024,147172,2016-12-06 21:04:11
806219024703037440,5961,1105,9384024,147172,2016-12-06 19:29:28
805958939288408065,0,4917,9384024,147172,2016-12-06 02:15:59
805932879469572096,7655,1765,9384024,147172,2016-12-06 00:32:26
805826884734976000,6080,1686,9384024,147172,2016-12-05 17:31:15
805823200554876929,0,7317,9384024,147172,2016-12-05 17:16:37
805520635690676224,5337,1519,9384024,147172,2016-12-04 21:14:20
805487436403003392,8099,2334,9384024,147172,2016-12-04 19:02:24
805207613751304193,7269,1589,9384024,147172,2016-12-04 00:30:29
804738756058218496,12584,3528,9384024,147172,2016-12-02 17:27:25
804475857670639616,5676,1839,9384024,147172,2016-12-02 00:02:45
804413760345620481,0,2949,9384024,147172,2016-12-01 19:56:00
804026241225523202,41085,14729,9384024,147172,2016-11-30 18:16:08
803773340896923648,9296,2540,9384024,147172,2016-11-30 01:31:12
803692223237865472,0,6753,9384024,147172,2016-11-29 20:08:52
803638050916102144,10119,3816,9384024,147172,2016-11-29 16:33:36
803380650405482500,7173,1738,9384024,147172,2016-11-28 23:30:47
803321560782307329,0,4862,9384024,147172,2016-11-28 19:35:59
803276597545603072,9271,2259,9384024,147172,2016-11-28 16:37:19
802952499103731712,8362,1833,9384024,147172,2016-11-27 19:09:28
802624713319034886,0,2681,9384024,147172,2016-11-26 21:26:58
802600418706604034,6582,1360,9384024,147172,2016-11-26 19:50:26
802572683846291456,8275,2309,9384024,147172,2016-11-26 18:00:13
802323869084381190,14923,5368,9384024,147172,2016-11-26 01:31:31
802265048156610565,6433,1269,9384024,147172,2016-11-25 21:37:47
802239329049477120,8418,2401,9384024,147172,2016-11-25 19:55:35
802185808107208704,0,246,9384024,147172,2016-11-25 16:22:55
801958328846974976,7169,1560,9384024,147172,2016-11-25 01:18:59
801854953262350336,1687,217,9384024,147172,2016-11-24 18:28:13
801538201127157760,7592,1915,9384024,147172,2016-11-23 21:29:33
801285448605831168,5595,763,9384024,147172,2016-11-23 04:45:12
801167903437357056,22446,5400,9384024,147172,2016-11-22 20:58:07
801127390143516673,0,3633,9384024,147172,2016-11-22 18:17:08
801115127852503040,7457,1954,9384024,147172,2016-11-22 17:28:25
800859414831898624,638,89,9384024,147172,2016-11-22 00:32:18
800855607700029440,0,1491,9384024,147172,2016-11-22 00:17:10
800751577355128832,9836,2580,9384024,147172,2016-11-21 17:23:47
800513324630806528,12107,2761,9384024,147172,2016-11-21 01:37:04
800459316964663297,8790,2022,9384024,147172,2016-11-20 22:02:27
800443802682937345,0,3947,9384024,147172,2016-11-20 21:00:48
800388270626521089,10297,2587,9384024,147172,2016-11-20 17:20:08
800188575492947969,0,3599,9384024,147172,2016-11-20 04:06:37
800141422401830912,14153,2356,9384024,147172,2016-11-20 00:59:15
800018252395122689,26227,12044,9384024,147172,2016-11-19 16:49:49
799774291445383169,0,4276,9384024,147172,2016-11-19 00:40:24
799757965289017345,7743,1973,9384024,147172,2016-11-18 23:35:32
799422933579902976,7451,1757,9384024,147172,2016-11-18 01:24:14
799308762079035393,0,4983,9384024,147172,2016-11-17 17:50:33
799297110730567681,9135,2505,9384024,147172,2016-11-17 17:04:16
799063482566066176,7480,2300,9384024,147172,2016-11-17 01:35:54
798933969379225600,12095,4080,9384024,147172,2016-11-16 17:01:16
798925684722855936,6944,1332,9384024,147172,2016-11-16 16:28:21
798705661114773508,0,6088,9384024,147172,2016-11-16 01:54:03
798701998996647937,0,7079,9384024,147172,2016-11-16 01:39:30
798697898615730177,0,5962,9384024,147172,2016-11-16 01:23:12
798694562394996736,0,4547,9384024,147172,2016-11-16 01:09:57
798686750113755136,0,2137,9384024,147172,2016-11-16 00:38:54
798682547630837760,0,4336,9384024,147172,2016-11-16 00:22:12
798673117451325440,0,5107,9384024,147172,2016-11-15 23:44:44
798665375516884993,0,3613,9384024,147172,2016-11-15 23:13:58
798644042770751489,0,1713,9384024,147172,2016-11-15 21:49:12
798628517273620480,0,1831,9384024,147172,2016-11-15 20:47:30
798585098161549313,0,5157,9384024,147172,2016-11-15 17:54:59
798576900688019456,0,5363,9384024,147172,2016-11-15 17:22:24
798340744599797760,0,3078,9384024,147172,2016-11-15 01:44:00
798209839306514432,9663,2385,9384024,147172,2016-11-14 17:03:50
797971864723324932,10677,2841,9384024,147172,2016-11-14 01:18:12
797545162159308800,13455,4541,9384024,147172,2016-11-12 21:02:38
797236660651966464,18451,6042,9384024,147172,2016-11-12 00:36:46
797165961484890113,208,24,9384024,147172,2016-11-11 19:55:50
796904159865868288,0,8175,9384024,147172,2016-11-11 02:35:32
796865951799083009,7110,1805,9384024,147172,2016-11-11 00:03:42
796759840936919040,10883,2771,9384024,147172,2016-11-10 17:02:03
796563435802726400,0,6570,9384024,147172,2016-11-10 04:01:37
796484825502875648,6977,1614,9384024,147172,2016-11-09 22:49:15
796387464403357696,10165,3810,9384024,147172,2016-11-09 16:22:22
796177847564038144,0,13082,9384024,147172,2016-11-09 02:29:25
796149749086875649,29700,13082,9384024,147172,2016-11-09 00:37:46
796125600683540480,4595,1639,9384024,147172,2016-11-08 23:01:49
796116448414461957,8386,2206,9384024,147172,2016-11-08 22:25:27
796080075804475393,7778,2127,9384024,147172,2016-11-08 20:00:55
796031486298386433,9966,3417,9384024,147172,2016-11-08 16:47:50
795464331001561088,45616,21521,9384024,147172,2016-11-07 03:14:10
795400264262053889,9278,2633,9384024,147172,2016-11-06 22:59:35
795076730285391872,14926,4993,9384024,147172,2016-11-06 01:33:58
794983741416415232,0,3107,9384024,147172,2016-11-05 19:24:28
794926597468000259,9403,2121,9384024,147172,2016-11-05 15:37:24
794355576146903043,0,9481,9384024,147172,2016-11-04 01:48:22
794332329137291264,8873,2488,9384024,147172,2016-11-04 00:15:59
794205286408003585,8530,3052,9384024,147172,2016-11-03 15:51:10
793962221541933056,15489,4496,9384024,147172,2016-11-02 23:45:19
793845145112371200,8510,1715,9384024,147172,2016-11-02 16:00:06
793614319594401792,0,2854,9384024,147172,2016-11-02 00:42:53
793601777308463104,7363,1499,9384024,147172,2016-11-01 23:53:02
793500921481273345,9812,2188,9384446,147176,2016-11-01 17:12:16
793286476301799424,22663,8424,9384024,147172,2016-11-01 03:00:09
793271401113350145,8002,2214,9384024,147172,2016-11-01 02:00:14
793256262322548741,18430,7643,9384024,147172,2016-11-01 01:00:05
793241302385262592,9690,3010,9384024,147172,2016-11-01 00:00:38
793226087023144960,9047,2672,9384025,147172,2016-10-31 23:00:11
793210959003287553,8218,2558,9384025,147172,2016-10-31 22:00:04
793195938047070209,14080,5190,9384025,147172,2016-10-31 21:00:23
793180763617361921,6389,1830,9384025,147172,2016-10-31 20:00:05
793165685325201412,8656,2589,9384025,147172,2016-10-31 19:00:10
793150605191548928,5672,1558,9384025,147172,2016-10-31 18:00:14
793135492858580992,5939,2301,9384025,147172,2016-10-31 17:00:11
793120401413079041,11704,3602,9384025,147172,2016-10-31 16:00:13
792913359805018113,13205,3641,9384025,147172,2016-10-31 02:17:31
792883833364439040,10391,3922,9384025,147172,2016-10-31 00:20:11
792773781206999040,6784,1546,9384447,147176,2016-10-30 17:02:53
792394556390137856,12369,3939,9384025,147172,2016-10-29 15:55:58
792050063153438720,6589,1642,9384025,147172,2016-10-28 17:07:05
791821351946420224,0,19261,9384025,147172,2016-10-28 01:58:16
791784077045166082,0,8697,9384025,147172,2016-10-27 23:30:09
791780927877898241,0,3487,9384447,147176,2016-10-27 23:17:38
791774931465953280,41693,20340,9384025,147172,2016-10-27 22:53:48
791672322847637504,10796,2854,9384025,147172,2016-10-27 16:06:04
791406955684368384,12136,3780,9384025,147172,2016-10-26 22:31:36
791312159183634433,8078,2312,9384025,147172,2016-10-26 16:14:55
791026214425268224,0,3719,9384025,147172,2016-10-25 21:18:40
790987426131050500,9037,1951,9384025,147172,2016-10-25 18:44:32
790946055508652032,15411,4300,9384025,147172,2016-10-25 16:00:09
790723298204217344,0,2103,9384025,147172,2016-10-25 01:14:59
790698755171364864,7584,1767,9384025,147172,2016-10-24 23:37:28
790581949425475584,19072,6522,9384025,147172,2016-10-24 15:53:19
790337589677002753,7204,1736,9384025,147172,2016-10-23 23:42:19
790277117346975746,11532,2906,9384025,147172,2016-10-23 19:42:02
790227638568808452,0,3239,9384025,147172,2016-10-23 16:25:25
789986466051088384,8571,2103,9384025,147172,2016-10-23 00:27:05
789960241177853952,0,3728,9384025,147172,2016-10-22 22:42:52
789903600034189313,9511,3799,9384025,147172,2016-10-22 18:57:48
789628658055020548,6891,1604,9384025,147172,2016-10-22 00:45:17
789599242079838210,6209,1754,9384025,147172,2016-10-21 22:48:24
789530877013393408,10794,3107,9384025,147172,2016-10-21 18:16:44
789314372632018944,7968,2094,9384025,147172,2016-10-21 03:56:25
789280767834746880,0,4494,9384025,147172,2016-10-21 01:42:53
789268448748703744,8419,2395,9384025,147172,2016-10-21 00:53:56
789137962068021249,8953,2555,9384025,147172,2016-10-20 16:15:26
788908386943430656,25286,11407,9384025,147172,2016-10-20 01:03:11
788765914992902144,25207,9481,9384025,147172,2016-10-19 15:37:03
788552643979468800,0,6515,9384025,147172,2016-10-19 01:29:35
788412144018661376,14336,4842,9384025,147172,2016-10-18 16:11:17
788178268662984705,6711,1949,9384025,147172,2016-10-18 00:41:57
788150585577050112,5652,1181,9384025,147172,2016-10-17 22:51:57
788070120937619456,0,3161,9384025,147172,2016-10-17 17:32:13
788039637453406209,5629,1201,9384025,147172,2016-10-17 15:31:05
787810552592695296,7924,2789,9384025,147172,2016-10-17 00:20:47
787717603741622272,9426,2530,9384025,147172,2016-10-16 18:11:26
787397959788929025,10020,2610,9384025,147172,2016-10-15 21:01:17
787322443945877504,7186,1605,9384025,147172,2016-10-15 16:01:13
787111942498508800,0,6182,9384025,147172,2016-10-15 02:04:45
786963064373534720,24524,7271,9384025,147172,2016-10-14 16:13:10
786729988674449408,0,2216,9384025,147172,2016-10-14 00:47:00
786709082849828864,16855,5608,9384025,147172,2016-10-13 23:23:56
786664955043049472,9774,2314,9384025,147172,2016-10-13 20:28:35
786595970293370880,8706,2858,9384025,147172,2016-10-13 15:54:28
786363235746385920,10026,3150,9384025,147172,2016-10-13 00:29:39
786286427768250368,7371,2603,9384025,147172,2016-10-12 19:24:27
786233965241827333,13981,4290,9384025,147172,2016-10-12 15:55:59
786051337297522688,1322,143,9384025,147172,2016-10-12 03:50:17
786036967502913536,0,6378,9384025,147172,2016-10-12 02:53:11
785927819176054784,10471,2925,9384025,147172,2016-10-11 19:39:28
785872687017132033,6152,1646,9384025,147172,2016-10-11 16:00:24
785639753186217984,7212,2067,9384025,147172,2016-10-11 00:34:48
785533386513321988,8318,1799,9384025,147172,2016-10-10 17:32:08
785515384317313025,5624,1134,9384025,147172,2016-10-10 16:20:36
785264754247995392,6728,1490,9384025,147172,2016-10-09 23:44:41
785170936622350336,11050,4396,9384025,147172,2016-10-09 17:31:53
784826020293709826,9313,2949,9384025,147172,2016-10-08 18:41:19
784517518371221505,8270,2313,9384025,147172,2016-10-07 22:15:26
784431430411685888,5296,1160,9384025,147172,2016-10-07 16:33:21
784183165795655680,18439,7317,9384025,147172,2016-10-07 00:06:50
784057939640352768,27325,10152,9384025,147172,2016-10-06 15:49:14
783839966405230592,27586,9812,9384025,147172,2016-10-06 01:23:05
783821107061198850,6800,1792,9384025,147172,2016-10-06 00:08:09
783695101801398276,9610,2932,9384025,147172,2016-10-05 15:47:27
783466772167098368,7739,2039,9384025,147172,2016-10-05 00:40:09
783391753726550016,15572,4997,9384025,147172,2016-10-04 19:42:03
783347506784731136,0,5041,9384025,147172,2016-10-04 16:46:14
783334639985389568,26792,10664,9384025,147172,2016-10-04 15:55:06
783085703974514689,7518,1983,9384025,147172,2016-10-03 23:25:55
782969140009107456,22181,6741,9384025,147172,2016-10-03 15:42:44
782747134529531904,6885,1290,9384025,147172,2016-10-03 01:00:34
782722598790725632,15868,4917,9384025,147172,2016-10-02 23:23:04
782598640137187329,7169,1739,9384025,147172,2016-10-02 15:10:30
782305867769217024,15286,5034,9384025,147172,2016-10-01 19:47:08
782021823840026624,0,5599,9384025,147172,2016-10-01 00:58:26
781955203444699136,10272,3072,9384025,147172,2016-09-30 20:33:43
781661882474196992,9598,2470,9384025,147172,2016-09-30 01:08:10
781655249211752448,3674,1032,9384025,147172,2016-09-30 00:41:48
781524693396357120,19015,5028,9384025,147172,2016-09-29 16:03:01
781308096455073793,6557,2342,9384025,147172,2016-09-29 01:42:20
781251288990355457,7680,1891,9384025,147172,2016-09-28 21:56:36
781163403222056960,8982,2524,9384025,147172,2016-09-28 16:07:23
780931614150983680,19880,6570,9384025,147172,2016-09-28 00:46:20
780858289093574656,6589,1824,9384025,147172,2016-09-27 19:54:58
780800785462489090,5039,1179,9384025,147172,2016-09-27 16:06:28
780601303617732608,11053,3059,9384025,147172,2016-09-27 02:53:48
780543529827336192,5808,1600,9384025,147172,2016-09-26 23:04:13
780496263422808064,0,3353,9384025,147172,2016-09-26 19:56:24
780476555013349377,0,103,9384025,147172,2016-09-26 18:38:05
780459368902959104,4859,981,9384025,147172,2016-09-26 17:29:48
780192070812196864,7993,2039,9384025,147172,2016-09-25 23:47:39
780092040432480260,0,2080,9384025,147172,2016-09-25 17:10:10
780074436359819264,11125,4482,9384025,147172,2016-09-25 16:00:13
779834332596887552,17267,6378,9384025,147172,2016-09-25 00:06:08
779377524342161408,8022,2824,9384025,147172,2016-09-23 17:50:56
779124354206535695,0,16702,9384025,147172,2016-09-23 01:04:56
779056095788752897,13536,4132,9384025,147172,2016-09-22 20:33:42
778990705243029504,18294,6539,9384025,147172,2016-09-22 16:13:51
778774459159379968,0,8949,9384025,147172,2016-09-22 01:54:34
778764940568104960,797,328,9384025,147172,2016-09-22 01:16:45
778748913645780993,6274,1181,9384025,147172,2016-09-22 00:13:04
778650543019483137,5267,1367,9384025,147172,2016-09-21 17:42:10
778624900596654080,4222,925,9384025,147172,2016-09-21 16:00:17
778408200802557953,12550,3937,9384025,147172,2016-09-21 01:39:11
778396591732486144,0,11082,9384025,147172,2016-09-21 00:53:04
778383385161035776,5347,999,9384025,147172,2016-09-21 00:00:35
778286810187399168,9467,2999,9384025,147172,2016-09-20 17:36:50
778039087836069888,7789,2407,9384025,147172,2016-09-20 01:12:28
778027034220126208,6011,1460,9384025,147172,2016-09-20 00:24:34
777953400541634568,0,3188,9384025,147172,2016-09-19 19:31:59
777885040357281792,5818,1483,9384025,147172,2016-09-19 15:00:20
777684233540206592,10313,2681,9384025,147172,2016-09-19 01:42:24
777641927919427584,0,3845,9384024,147172,2016-09-18 22:54:18
777621514455814149,7994,2303,9384024,147172,2016-09-18 21:33:11
777189768882946048,12967,3898,9384024,147172,2016-09-17 16:57:35
776819012571455488,0,12303,9384024,147172,2016-09-16 16:24:19
776813020089548800,4490,1099,9384024,147172,2016-09-16 16:00:31
776477788987613185,8027,2504,9384024,147172,2016-09-15 17:48:25
776249906839351296,0,8276,9384024,147172,2016-09-15 02:42:54
776218204058357768,27415,14404,9384024,147172,2016-09-15 00:36:55
776201521193218049,8784,2288,9384024,147172,2016-09-14 23:30:38
776113305656188928,10798,3947,9384024,147172,2016-09-14 17:40:06
776088319444877312,1676,140,9384024,147172,2016-09-14 16:00:49
775898661951791106,0,15229,9384024,147172,2016-09-14 03:27:11
775842724423557120,10716,2409,9384024,147172,2016-09-13 23:44:54
775733305207554048,12682,3633,9384024,147172,2016-09-13 16:30:07
775729183532220416,11902,4185,9384024,147172,2016-09-13 16:13:44
775364825476165632,6782,2664,9384024,147172,2016-09-12 16:05:54
775350846108426240,9307,3542,9384024,147172,2016-09-12 15:10:21
775085132600442880,14239,4276,9384024,147172,2016-09-11 21:34:30
774757898236878852,7898,1618,9384024,147172,2016-09-10 23:54:11
774639387460112384,6197,1570,9384024,147172,2016-09-10 16:03:16
774314403806253056,19987,4983,9384024,147172,2016-09-09 18:31:54
773985732834758656,9891,3516,9384024,147172,2016-09-08 20:45:53
773922284943896577,5899,1590,9384024,147172,2016-09-08 16:33:46
773704687002451968,6055,1465,9384024,147172,2016-09-08 02:09:06
773670353721753600,4917,1197,9384024,147172,2016-09-07 23:52:41
773547596996571136,20251,5578,9384024,147172,2016-09-07 15:44:53
773336787167145985,0,4547,9384024,147172,2016-09-07 01:47:12
773308824254029826,21320,6798,9384024,147172,2016-09-06 23:56:05
773247561583001600,8632,2947,9384024,147172,2016-09-06 19:52:39
773191612633579521,9131,3725,9384024,147172,2016-09-06 16:10:20
772877495989305348,7848,3516,9384446,147176,2016-09-05 19:22:09
772826264096874500,7343,2158,9384024,147172,2016-09-05 15:58:34
772615324260794368,0,3050,9384024,147172,2016-09-05 02:00:22
772581559778025472,5940,1552,9384024,147172,2016-09-04 23:46:12
772193107915964416,5527,1261,9384024,147172,2016-09-03 22:02:38
772152991789019136,3489,1031,9384024,147172,2016-09-03 19:23:13
772117678702071809,3456,669,9384024,147172,2016-09-03 17:02:54
772114945936949249,2517,429,9384024,147172,2016-09-03 16:52:02
772102971039580160,3658,843,9384024,147172,2016-09-03 16:04:27
771908950375665664,5997,1717,9384024,147172,2016-09-03 03:13:29
771770456517009408,10910,3078,9384024,147172,2016-09-02 18:03:10
771500966810099713,7574,2380,9384024,147172,2016-09-02 00:12:18
771380798096281600,9653,4547,9384024,147172,2016-09-01 16:14:48
771171053431250945,0,6732,9384024,147172,2016-09-01 02:21:21
771136648247640064,8390,2662,9384024,147172,2016-09-01 00:04:38
771102124360998913,5697,1299,9384024,147172,2016-08-31 21:47:27
771014301343748096,6296,1501,9384024,147172,2016-08-31 15:58:28
770787852854652928,4477,1079,9384024,147172,2016-08-31 00:58:39
770772759874076672,4747,1298,9384024,147172,2016-08-30 23:58:40
770655142660169732,6717,1633,9384024,147172,2016-08-30 16:11:18
770414278348247044,5775,1886,9384024,147172,2016-08-30 00:14:12
770293558247038976,5691,1321,9384024,147172,2016-08-29 16:14:30
770093767776997377,0,2759,9384024,147172,2016-08-29 03:00:36
770069151037685760,6935,2084,9384024,147172,2016-08-29 01:22:47
769940425801170949,28530,8635,9384024,147172,2016-08-28 16:51:16
769695466921623552,5872,1526,9384024,147172,2016-08-28 00:37:54
769335591808995329,0,6998,9384024,147172,2016-08-27 00:47:53
769212283578875904,4963,1571,9384024,147172,2016-08-26 16:37:54
768970937022709760,13060,5864,9384024,147172,2016-08-26 00:38:52
768909767477751808,0,2380,9384024,147172,2016-08-25 20:35:48
768855141948723200,3827,807,9384024,147172,2016-08-25 16:58:45
768609597686943744,3756,1073,9384024,147172,2016-08-25 00:43:02
768596291618299904,4617,1168,9384024,147172,2016-08-24 23:50:10
768554158521745409,0,5252,9384024,147172,2016-08-24 21:02:45
768473857036525572,12456,3098,9384024,147172,2016-08-24 15:43:39
768193404517830656,9889,3188,9384024,147172,2016-08-23 21:09:14
767884188863397888,4352,1248,9384024,147172,2016-08-23 00:40:31
767754930266464257,14545,4862,9384024,147172,2016-08-22 16:06:54
767500508068192258,6852,2099,9384024,147172,2016-08-21 23:15:55
767191397493538821,11213,3398,9384024,147172,2016-08-21 02:47:37
767122157629476866,9294,2577,9384024,147172,2016-08-20 22:12:29
766793450729734144,4618,1226,9384024,147172,2016-08-20 00:26:19
766714921925144576,2388,340,9384024,147172,2016-08-19 19:14:16
766693177336135680,3678,710,9384024,147172,2016-08-19 17:47:52
766423258543644672,5490,1423,9384024,147172,2016-08-18 23:55:18
766313316352462849,6187,1687,9384024,147172,2016-08-18 16:38:26
766078092750233600,0,2368,9384024,147172,2016-08-18 01:03:45
766069199026450432,3840,755,9384024,147172,2016-08-18 00:28:24
766008592277377025,3428,448,9384024,147172,2016-08-17 20:27:34
765719909049503744,6593,1948,9384024,147172,2016-08-17 01:20:27
765669560888528897,4705,1106,9384024,147172,2016-08-16 22:00:23
765395769549590528,24349,3051,9384024,147172,2016-08-16 03:52:26
765371061932261376,6507,1959,9384024,147172,2016-08-16 02:14:15
765222098633691136,10627,3050,9384024,147172,2016-08-15 16:22:20
764857477905154048,5917,1610,9384024,147172,2016-08-14 16:13:27
764259802650378240,5478,1351,9384024,147172,2016-08-13 00:38:30
763956972077010945,712,48,9384024,147172,2016-08-12 04:35:10
763837565564780549,11432,3719,9384024,147172,2016-08-11 20:40:41
763183847194451968,4910,1319,9384024,147172,2016-08-10 01:23:03
763167063695355904,0,2685,9384024,147172,2016-08-10 00:16:21
763103485927849985,6724,2061,9384024,147172,2016-08-09 20:03:43
762699858130116608,11023,3239,9384024,147172,2016-08-08 17:19:51
762471784394268675,10266,5791,9384024,147172,2016-08-08 02:13:34
762464539388485633,9381,3728,9384024,147172,2016-08-08 01:44:46
762316489655476224,4385,1013,9384024,147172,2016-08-07 15:56:28
762035686371364864,29140,14024,9384024,147172,2016-08-06 21:20:40
761976711479193600,4913,1780,9384024,147172,2016-08-06 17:26:19
761750502866649088,0,3512,9384024,147172,2016-08-06 02:27:27
761745352076779520,3909,780,9384024,147172,2016-08-06 02:06:59
761672994376806400,45133,26101,9384024,147172,2016-08-05 21:19:27
761599872357261312,3773,1068,9384024,147172,2016-08-05 16:28:54
761371037149827077,0,16299,9384024,147172,2016-08-05 01:19:35
761334018830917632,4688,1314,9384024,147172,2016-08-04 22:52:29
761292947749015552,4068,985,9384024,147172,2016-08-04 20:09:17
761227390836215808,4833,1404,9384024,147172,2016-08-04 15:48:47
761004547850530816,10343,3161,9384024,147172,2016-08-04 01:03:17
760893934457552897,3473,871,9384024,147172,2016-08-03 17:43:45
760656994973933572,6016,1703,9384024,147172,2016-08-03 02:02:14
